CO	26708	09/24/98	Cheyenne	35660	45570	2
WY	27156	09/28/98	Cheyenne	27440	27950	2
UT	27749	10/05/98	Cheyenne	23830	41990	2
CO	28308	10/11/98	Cheyenne	35390	43320	2
IA	28519	10/12/98	Cheyenne	38880	33920	2
WY	28556	10/13/98	Cheyenne	9930	38270	2
WY	29556	10/22/98	Cheyenne	39480	43710	2
UT	31349	11/10/98	Cheyenne	41480	26870	2
AK	02602	01/26/98	Portland	26600	29960	2
OR	03641	02/05/98	Portland	34260	34080	2
WA	03753	02/06/98	Portland	38770	35950	2
CA	03706	02/07/98	Portland	24620	43350	2
ID	04016	02/10/98	Portland	38650	44500	2
CA	04406	02/13/98	Portland	30330	34990	2
HI	04415	02/14/98	Portland	36760	48660	2
CA	04606	02/15/98	Portland	31420	48210	2
CA	04606	02/16/98	Portland	32540	36780	2
CA	05006	02/20/98	Portland	38670	45400	2
CA	05706	02/27/98	Portland	47430	38810	2
AZ	06104	03/02/98	Portland	26410	41630	2
AZ	06704	03/08/98	Portland	24360	45620	2
WA	07353	03/14/98	Portland	29970	40960	2
CA	07806	03/20/98	Portland	30470	42220	2
NV	07832	03/20/98	Portland	21100	44540	2
WA	08253	03/23/98	Portland	24750	37700	2
CA	08206	03/23/98	Portland	38590	39340	2
OR	08541	03/27/98	Portland	37820	37510	2
AZ	08504	03/27/98	Portland	33260	38190	2
OR	08541	03/27/98	Portland	33170	34030	2
WA	08953	03/31/98	Portland	37730	35920	2
WA	09253	04/02/98	Portland	47480	44090	2
AZ	09204	04/03/98	Portland	24600	33590	2
CA	09906	04/10/98	Portland	30860	30690	2
OR	10041	04/10/98	Portland	34960	35270	2
OR	10041	04/11/98	Portland	45970	42920	2
CA	10106	04/12/98	Portland	28730	39350	2
AZ	10204	04/13/98	Portland	52100	29540	2
AZ	10704	04/17/98	Portland	11610	42430	2
NV	10632	04/17/98	Portland	33710	40630	2
NV	11332	04/23/98	Portland	28560	31560	2
CA	11606	04/27/98	Portland	31540	46590	2
CA	12706	05/07/98	Portland	28380	33750	2
AZ	12704	05/08/98	Portland	29410	45790	2
WA	12953	05/09/98	Portland	39100	32110	2
WA	13153	05/11/98	Portland	33700	32440	2
CA	13406	05/14/98	Portland	23700	35800	2
CA	13406	05/15/98	Portland	25930	37400	2
CA	13406	05/15/98	Portland	35830	42520	2
OR	14141	05/22/98	Portland	41880	26590	2
HI	14815	05/28/98	Portland	41720	37400	2
NV	14932	05/29/98	Portland	43140	39390	2
CA	15706	06/07/98	Portland	41800	39930	2
AZ	15904	06/08/98	Portland	38140	44080	2
WA	15953	06/08/98	Portland	40600	35870	2
OR	16941	06/18/98	Portland	36460	40630	2
WA	17653	06/25/98	Portland	39270	37930	2
CA	17606	06/26/98	Portland	29880	43850	2
OR	17841	06/27/98	Portland	34900	35280	2
AZ	19004	07/10/98	Portland	29900	40630	2
CA	19706	07/17/98	Portland	32610	43160	2
WA	20453	07/23/98	Portland	36100	44790	2
CA	20606	07/26/98	Portland	26160	42260	2
CA	21806	08/06/98	Portland	29540	37660	2
WA	22253	08/11/98	Portland	18260	37340	2
OR	22641	08/15/98	Portland	30840	42080	2
OR	22741	08/16/98	Portland	31020	48150	2
CA	22906	08/17/98	Portland	20550	27030	2
CA	23206	08/20/98	Portland	36900	56780	2
CA	23206	08/20/98	Portland	39710	48540	2
CA	23306	08/22/98	Portland	39650	41240	2
NV	23532	08/23/98	Portland	42350	34660	2
HI	23615	08/25/98	Portland	18860	27690	2
WA	23953	08/28/98	Portland	34360	46010	2
WA	24253	08/31/98	Portland	30850	42640	2
WA	24353	08/31/98	Portland	28240	46830	2
AZ	24204	08/31/98	Portland	31330	40110	2
CA	24906	09/07/98	Portland	29910	34570	2
CA	25706	09/14/98	Portland	23020	42720	2
AK	26102	09/19/98	Portland	29960	43520	2
CA	26706	09/24/98	Portland	23640	42680	2
CA	26806	09/25/98	Portland	46440	39800	2
OR	26741	09/25/98	Portland	41760	38170	2
AZ	26804	09/26/98	Portland	39840	38780	2
OR	27041	09/27/98	Portland	46080	45030	2
AZ	26904	09/27/98	Portland	43860	51720	2
OR	27041	09/27/98	Portland	42010	35850	2
AZ	27104	09/28/98	Portland	28610	35150	2
AZ	27404	10/02/98	Portland	39220	38350	2
CA	28206	10/09/98	Portland	28950	38570	2
CA	28306	10/11/98	Portland	34840	45260	2
OR	28841	10/15/98	Portland	23480	40320	2
NV	28832	10/15/98	Portland	33820	37630	2
ID	28816	10/15/98	Portland	35540	32350	2
CA	28906	10/16/98	Portland	23740	41380	2
ID	29016	10/17/98	Portland	43190	39330	2
CA	29906	10/27/98	Portland	26640	42650	2
ID	30516	11/02/98	Portland	37990	49550	2
CA	30606	11/02/98	Portland	31610	39450	2
CA	30906	11/05/98	Portland	27560	39520	2
CA	31606	11/13/98	Portland	28650	34320	2
CA	31906	11/15/98	Portland	45070	40600	2
WA	32353	11/19/98	Portland	10990	38110	2
ID	32316	11/19/98	Portland	26950	42760	2
WA	32353	11/20/98	Portland	32260	38570	2
ID	32316	11/20/98	Portland	39690	40840	2
OR	32641	11/22/98	Portland	45460	39940	2
WA	33053	11/27/98	Portland	34260	42620	2
AK	33802	12/05/98	Portland	30830	41940	2
OR	33941	12/06/98	Portland	38230	42640	2
MS	04428	02/14/98	Raleigh	37210	37800	2
AL	05801	02/27/98	Raleigh	41190	41290	2
SC	06445	03/05/98	Raleigh	26100	28950	2
TN	07847	03/19/98	Raleigh	29050	42640	2
TN	08547	03/27/98	Raleigh	24420	47790	2
AL	08701	03/29/98	Raleigh	36670	36500	2
SC	12245	05/02/98	Raleigh	29920	35510	2
NC	13537	05/15/98	Raleigh	40550	30780	2
FL	16212	06/11/98	Raleigh	48320	39370	2
GA	17013	06/19/98	Raleigh	25300	45960	2
TN	20447	07/24/98	Raleigh	31480	40410	2
MS	20428	07/24/98	Raleigh	35230	35400	2
SC	21145	07/30/98	Raleigh	40980	43050	2
GA	21313	08/02/98	Raleigh	25890	46560	2
SC	24345	09/01/98	Raleigh	41630	34780	2
TN	25347	09/10/98	Raleigh	27790	30230	2
SC	25345	09/11/98	Raleigh	42200	36980	2
GA	26913	09/26/98	Raleigh	43140	34850	2
AL	28401	10/11/98	Raleigh	27690	37030	2
AL	28501	10/13/98	Raleigh	45620	34440	2
NC	28837	10/15/98	Raleigh	43450	44570	2
TN	29047	10/17/98	Raleigh	26250	42560	2
TN	29047	10/18/98	Raleigh	37640	46850	2
SC	29745	10/24/98	Raleigh	44180	41330	2
NC	34037	12/07/98	Raleigh	43030	38830	2
MI	02926	01/30/98	Rockford	39650	47470	2
KY	03621	02/06/98	Rockford	34980	41570	2
OH	05039	02/20/98	Rockford	41980	34220	2
MI	05826	02/27/98	Rockford	33830	31200	2
IN	08118	03/23/98	Rockford	24650	39400	2
IN	09318	04/03/98	Rockford	36460	33490	2
KY	09421	04/04/98	Rockford	19310	33620	2
OH	09939	04/10/98	Rockford	42990	38250	2
IN	10218	04/13/98	Rockford	47300	44690	2
IN	10618	04/16/98	Rockford	42440	41780	2
IL	11317	04/24/98	Rockford	45180	34120	2
MI	12126	05/01/98	Rockford	24600	40550	2
IN	12118	05/01/98	Rockford	36710	37870	2
IL	12017	05/01/98	Rockford	29300	47920	2
KY	13721	05/17/98	Rockford	25420	40590	2
OH	13839	05/19/98	Rockford	23980	41710	2
IN	16218	06/12/98	Rockford	34760	29590	2
IN	16918	06/18/98	Rockford	34210	38500	2
IL	16917	06/18/98	Rockford	19420	36240	2
MN	16927	06/19/98	Rockford	26810	34490	2
WI	18755	07/07/98	Rockford	24750	39430	2
IN	19018	07/10/98	Rockford	49940	37920	2
MN	20527	07/25/98	Rockford	26170	39300	2
KY	21121	07/31/98	Rockford	41760	44430	2
IL	22817	08/17/98	Rockford	36570	37040	2
IN	23318	08/21/98	Rockford	42820	32840	2
MN	24227	08/30/98	Rockford	34100	36000	2
IL	25017	09/08/98	Rockford	27750	33530	2
OH	25539	09/13/98	Rockford	29060	32730	2
MN	25527	09/13/98	Rockford	41220	47530	2
OH	25739	09/14/98	Rockford	42430	35080	2
KY	26321	09/21/98	Rockford	45710	46380	2
IL	26917	09/27/98	Rockford	43080	30050	2
MN	26927	09/27/98	Rockford	30250	39320	2
IN	27118	09/28/98	Rockford	27270	47190	2
IN	27118	09/28/98	Rockford	43220	50680	2
KY	28821	10/16/98	Rockford	38230	41990	2
OH	30239	10/30/98	Rockford	27250	39930	2
MI	30526	11/01/98	Rockford	41060	37450	2
IN	30918	11/05/98	Rockford	27130	42910	2
KY	30921	11/06/98	Rockford	24090	39910	2
KY	31321	11/10/98	Rockford	27610	34450	2
IN	31718	11/13/98	Rockford	36430	41210	2
MN	31727	11/13/98	Rockford	47610	46060	2
KY	32321	11/20/98	Rockford	35680	36990	2
OH	32439	11/20/98	Rockford	59010	35200	2
LA	03122	01/31/98	Beaumont	7790	32010	5
OK	06440	03/06/98	Beaumont	7810	27690	5
LA	07922	03/20/98	Beaumont	8420	29520	5
OK	07840	03/20/98	Beaumont	7790	43300	5
TX	11748	04/27/98	Beaumont	12740	18150	5
OK	13440	05/14/98	Beaumont	12150	32330	5
TX	13448	05/14/98	Beaumont	10720	26510	5
TX	17948	06/29/98	Beaumont	10160	40440	5
OK	21940	08/08/98	Beaumont	11870	23010	5
TX	22648	08/14/98	Beaumont	7830	42180	5
LA	29122	10/19/98	Beaumont	10200	25760	5
AR	30205	10/30/98	Beaumont	12110	35990	5
RI	05044	02/20/98	Boston	12690	33000	5
RI	05044	02/20/98	Boston	8500	30590	5
NJ	06734	03/08/98	Boston	3890	36960	5
NJ	06734	03/09/98	Boston	14150	36290	5
ME	07823	03/20/98	Boston	3600	24990	5
NY	08036	03/22/98	Boston	10350	30780	5
RI	08844	03/30/98	Boston	4140	25950	5
VA	10051	04/10/98	Boston	6190	29010	5
VA	10151	04/11/98	Boston	7580	26460	5
NY	10136	04/12/98	Boston	5880	24550	5
NY	11336	04/24/98	Boston	10890	43400	5
VT	11350	04/24/98	Boston	6820	26500	5
NJ	12034	04/30/98	Boston	5300	40870	5
ME	13723	05/17/98	Boston	8610	25800	5
RI	13844	05/19/98	Boston	7600	24980	5
WV	14554	05/25/98	Boston	5640	27790	5
DE	16510	06/14/98	Boston	9910	24790	5
MD	16624	06/15/98	Boston	9150	47350	5
NJ	19034	07/10/98	Boston	10170	33630	5
WV	19754	07/16/98	Boston	7800	27930	5
CT	20109	07/20/98	Boston	4710	26940	5
DE	20810	07/27/98	Boston	6300	21850	5
NJ	20834	07/28/98	Boston	10820	26780	5
NY	21136	07/30/98	Boston	8500	20490	5
MD	21824	08/06/98	Boston	8070	31410	5
ME	22923	08/17/98	Boston	7860	38340	5
VT	24850	09/06/98	Boston	15680	29010	5
ME	25323	09/11/98	Boston	2990	32900	5
VA	25651	09/13/98	Boston	9850	24370	5
NH	26833	09/25/98	Boston	4890	20800	5
DE	26810	09/26/98	Boston	7210	32440	5
NJ	26934	09/27/98	Boston	8360	31710	5
VT	27050	09/28/98	Boston	7960	32320	5
DE	27410	10/02/98	Boston	11530	30530	5
NJ	27634	10/04/98	Boston	9490	24990	5
MD	27824	10/06/98	Boston	5820	21170	5
RI	27844	10/06/98	Boston	11310	42620	5
DE	27810	10/06/98	Boston	8270	26840	5
DE	28110	10/08/98	Boston	7550	20980	5
NY	28136	10/09/98	Boston	10790	35070	5
MD	28424	10/12/98	Boston	7620	20350	5
NJ	28834	10/16/98	Boston	5880	29090	5
NY	30236	10/29/98	Boston	9820	34600	5
MA	30425	11/01/98	Boston	7650	28460	5
NJ	31234	11/08/98	Boston	8960	24950	5
RI	31644	11/13/98	Boston	11730	28790	5
ME	33423	11/30/98	Boston	10900	23930	5
NY	34036	12/07/98	Boston	6370	31430	5
NE	02231	01/23/98	Cheyenne	8020	24060	5
NE	03631	02/05/98	Cheyenne	13300	34320	5
CO	07108	03/13/98	Cheyenne	8790	20910	5
NE	07831	03/19/98	Cheyenne	17510	6760	5
KS	07820	03/20/98	Cheyenne	5970	29790	5
WY	07856	03/20/98	Cheyenne	6500	23570	5
MT	08930	03/30/98	Cheyenne	12690	21670	5
MO	09529	04/05/98	Cheyenne	5760	37760	5
MT	09630	04/07/98	Cheyenne	10080	35050	5
CO	11308	04/23/98	Cheyenne	6070	34100	5
SD	11546	04/26/98	Cheyenne	14040	29640	5
UT	11549	04/26/98	Cheyenne	5730	33670	5
CO	16508	06/15/98	Cheyenne	14150	38210	5
CO	18308	07/03/98	Cheyenne	2930	27070	5
IA	19919	07/19/98	Cheyenne	10670	24700	5
CO	23208	08/21/98	Cheyenne	9970	41910	5
CO	23208	08/21/98	Cheyenne	7260	29130	5
WY	24756	09/05/98	Cheyenne	13190	36500	5
MT	28230	10/10/98	Cheyenne	6670	21150	5
UT	29049	10/17/98	Cheyenne	9170	25170	5
UT	29049	10/18/98	Cheyenne	10890	34660	5
SD	29546	10/22/98	Cheyenne	11490	24800	5
KS	30420	10/31/98	Cheyenne	10930	30820	5
MT	33830	12/04/98	Cheyenne	15590	35560	5
MT	35130	12/17/98	Cheyenne	7430	29380	5
CA	01506	01/16/98	Portland	8500	29120	5
WA	03853	02/07/98	Portland	9630	31850	5
CA	04006	02/10/98	Portland	10320	42670	5
OR	05041	02/19/98	Portland	7830	38490	5
CA	05206	02/21/98	Portland	7570	29110	5
NV	07332	03/14/98	Portland	10760	24110	5
CA	07906	03/20/98	Portland	5600	43420	5
AZ	08004	03/21/98	Portland	11880	32900	5
ID	08116	03/22/98	Portland	13880	32080	5
AZ	09204	04/03/98	Portland	8120	36670	5
CA	09506	04/05/98	Portland	9590	23140	5
CA	10006	04/10/98	Portland	11480	28430	5
NV	10632	04/17/98	Portland	8300	20410	5
WA	10653	04/17/98	Portland	13450	30030	5
WA	11653	04/26/98	Portland	3890	20190	5
AK	12002	04/30/98	Portland	9780	23940	5
CA	12006	05/01/98	Portland	7220	41250	5
CA	12706	05/08/98	Portland	2410	30140	5
NV	13432	05/14/98	Portland	6920	25290	5
WA	13453	05/15/98	Portland	2060	34370	5
HI	14215	05/23/98	Portland	7400	30980	5
OR	14841	05/28/98	Portland	13150	41670	5
AZ	15804	06/07/98	Portland	11550	37340	5
AZ	15904	06/09/98	Portland	4730	33880	5
NV	16232	06/11/98	Portland	8360	35450	5
WA	20053	07/20/98	Portland	9680	38150	5
WA	21153	07/30/98	Portland	9360	30150	5
CA	24306	08/31/98	Portland	4580	38410	5
ID	24616	09/04/98	Portland	11340	29480	5
CA	26906	09/26/98	Portland	8960	36890	5
AZ	27404	10/02/98	Portland	7810	30610	5
CA	28406	10/12/98	Portland	8390	32440	5
WA	28553	10/13/98	Portland	9450	43210	5
OR	29641	10/24/98	Portland	8930	43750	5
NV	30332	10/30/98	Portland	13410	26520	5
NV	33432	11/30/98	Portland	8770	37230	5
OR	34441	12/10/98	Portland	8500	27660	5
WA	34453	12/11/98	Portland	7230	28760	5
HI	34615	12/13/98	Portland	8130	20270	5
WA	35853	12/25/98	Portland	4950	25100	5
GA	03913	02/09/98	Raleigh	3110	27530	5
GA	04513	02/15/98	Raleigh	7810	16790	5
SC	06145	03/02/98	Raleigh	10790	30200	5
NC	10037	04/10/98	Raleigh	14240	31720	5
MS	12328	05/03/98	Raleigh	4970	26750	5
MS	12928	05/10/98	Raleigh	10880	16180	5
GA	13413	05/15/98	Raleigh	7880	24770	5
GA	13813	05/19/98	Raleigh	10920	33830	5
NC	14237	05/22/98	Raleigh	10220	28500	5
NC	14837	05/29/98	Raleigh	15300	29050	5
GA	15513	06/05/98	Raleigh	13020	41930	5
GA	16213	06/12/98	Raleigh	9710	36960	5
AL	19901	07/19/98	Raleigh	8470	39550	5
SC	25045	09/07/98	Raleigh	11340	25660	5
AL	26001	09/17/98	Raleigh	5360	40560	5
NC	26237	09/20/98	Raleigh	2590	27120	5
NC	27137	09/28/98	Raleigh	10990	25730	5
NC	28237	10/09/98	Raleigh	9660	32180	5
FL	31712	11/13/98	Raleigh	9010	46370	5
GA	34013	12/07/98	Raleigh	10140	35170	5
MI	01226	01/12/98	Rockford	12450	44270	5
MI	04526	02/14/98	Rockford	11790	36710	5
WI	05755	02/27/98	Rockford	5820	19510	5
IL	05717	02/27/98	Rockford	8990	39210	5
KY	06121	03/02/98	Rockford	7310	10540	5
KY	06621	03/07/98	Rockford	8530	31660	5
IN	06818	03/10/98	Rockford	8150	19000	5
IN	07118	03/12/98	Rockford	6980	25400	5
MI	07526	03/16/98	Rockford	9490	23450	5
IL	08517	03/26/98	Rockford	9460	28790	5
MI	08526	03/27/98	Rockford	9060	31960	5
KY	08721	03/28/98	Rockford	10720	40330	5
WI	08855	03/29/98	Rockford	11350	21480	5
WI	09255	04/02/98	Rockford	7830	27570	5
IN	09318	04/04/98	Rockford	5960	35960	5
IN	09918	04/10/98	Rockford	6950	35510	5
OH	09939	04/10/98	Rockford	13530	32560	5
IL	10117	04/11/98	Rockford	8730	30730	5
OH	10739	04/18/98	Rockford	10080	26270	5
MN	11527	04/26/98	Rockford	10360	33520	5
IN	11718	04/28/98	Rockford	10890	30050	5
OH	13039	05/10/98	Rockford	13590	41820	5
OH	13439	05/14/98	Rockford	2330	29350	5
IL	14217	05/22/98	Rockford	11300	30660	5
MN	14327	05/23/98	Rockford	11680	28430	5
MN	15027	05/30/98	Rockford	7910	26020	5
KY	17821	06/27/98	Rockford	14370	18700	5
MN	18327	07/03/98	Rockford	11120	36220	5
IL	18717	07/07/98	Rockford	12270	35070	5
OH	18739	07/07/98	Rockford	4130	30600	5
IL	19117	07/10/98	Rockford	7970	28310	5
IL	22517	08/13/98	Rockford	9370	30150	5
IL	22617	08/15/98	Rockford	7370	28990	5
MN	23927	08/27/98	Rockford	8470	29110	5
IL	25317	09/11/98	Rockford	8550	20650	5
MI	25526	09/13/98	Rockford	9730	25300	5
KY	25621	09/13/98	Rockford	5640	45970	5
MI	25726	09/14/98	Rockford	7670	33140	5
KY	26821	09/25/98	Rockford	9940	27550	5
IL	26717	09/25/98	Rockford	9760	20120	5
MI	26726	09/25/98	Rockford	7470	31840	5
IN	27518	10/02/98	Rockford	13010	29380	5
KY	29621	10/23/98	Rockford	5130	30390	5
IN	29718	10/25/98	Rockford	7220	34450	5
OH	30239	10/30/98	Rockford	10820	32480	5
IN	30518	11/01/98	Rockford	9130	14050	5
WI	33955	12/06/98	Rockford	5600	33270	5
LA	02222	01/22/98	Beaumont	7810	35560	4
AR	02905	01/29/98	Beaumont	9060	29910	4
AR	03705	02/06/98	Beaumont	7430	42020	4
AR	03705	02/07/98	Beaumont	7600	24730	4
LA	04022	02/09/98	Beaumont	5380	30280	4
LA	05722	02/26/98	Beaumont	10970	31480	4
AR	05905	02/28/98	Beaumont	5350	29240	4
LA	06822	03/10/98	Beaumont	9600	32580	4
TX	07448	03/15/98	Beaumont	14090	41080	4
AR	09205	04/03/98	Beaumont	12410	27270	4
AR	09505	04/06/98	Beaumont	13000	32420	4
OK	09940	04/10/98	Beaumont	5900	32940	4
LA	13022	05/10/98	Beaumont	15810	29290	4
LA	15122	05/31/98	Beaumont	14910	31850	4
TX	15548	06/04/98	Beaumont	6360	34140	4
LA	15622	06/05/98	Beaumont	15900	32290	4
TX	18648	07/06/98	Beaumont	10670	27940	4
AR	20005	07/20/98	Beaumont	9430	31720	4
LA	21122	07/31/98	Beaumont	12660	28370	4
AR	22105	08/10/98	Beaumont	18520	25370	4
LA	23222	08/21/98	Beaumont	11410	33530	4
LA	25422	09/12/98	Beaumont	10130	29030	4
TX	25548	09/13/98	Beaumont	7890	35540	4
LA	26222	09/20/98	Beaumont	14270	28440	4
TX	26748	09/24/98	Beaumont	11610	35680	4
AR	27105	09/28/98	Beaumont	7300	30420	4
LA	28122	10/09/98	Beaumont	12150	28270	4
LA	29022	10/18/98	Beaumont	6770	33880	4
LA	29222	10/19/98	Beaumont	13460	28010	4
LA	33722	12/04/98	Beaumont	11170	28380	4
LA	34122	12/07/98	Beaumont	8950	24100	4
NJ	03834	02/08/98	Boston	15440	31550	4
ME	04323	02/12/98	Boston	9300	27290	4
NY	04336	02/12/98	Boston	5430	29030	4
NY	04336	02/13/98	Boston	13230	26870	4
NJ	04634	02/15/98	Boston	13080	27580	4
RI	04744	02/16/98	Boston	17310	27060	4
NJ	05034	02/19/98	Boston	14560	30900	4
ME	05123	02/20/98	Boston	11820	23350	4
CT	05009	02/20/98	Boston	10710	23370	4
NH	05333	02/22/98	Boston	8820	33040	4
NJ	05434	02/23/98	Boston	10240	26000	4
NJ	05734	02/26/98	Boston	12620	26780	4
VT	05750	02/27/98	Boston	12050	28930	4
MA	05725	02/27/98	Boston	15320	30330	4
VA	06151	03/02/98	Boston	9740	20130	4
VT	06150	03/03/98	Boston	8330	34260	4
DE	06110	03/03/98	Boston	14580	28330	4
NY	06436	03/06/98	Boston	7270	29660	4
NJ	06734	03/09/98	Boston	11600	29780	4
NY	07136	03/12/98	Boston	11120	28230	4
DE	07110	03/13/98	Boston	10720	29980	4
NH	07833	03/19/98	Boston	14480	30260	4
NH	07833	03/19/98	Boston	10390	28000	4
NJ	07934	03/20/98	Boston	14380	31590	4
NJ	08034	03/22/98	Boston	14010	28460	4
NY	08536	03/27/98	Boston	12720	34730	4
CT	08709	03/28/98	Boston	14440	30940	4
MD	09224	04/02/98	Boston	11680	33120	4
ME	09223	04/03/98	Boston	12560	34940	4
CT	09509	04/06/98	Boston	10750	27450	4
MD	09624	04/07/98	Boston	7490	36410	4
VA	09951	04/09/98	Boston	15940	28710	4
NH	09933	04/09/98	Boston	9250	29340	4
NH	09933	04/10/98	Boston	8770	32010	4
ME	09923	04/10/98	Boston	11600	28820	4
NY	10036	04/10/98	Boston	15020	31330	4
DE	10110	04/11/98	Boston	13940	25440	4
NJ	10334	04/13/98	Boston	16670	26530	4
VT	10350	04/13/98	Boston	9190	29150	4
WV	10254	04/13/98	Boston	5270	29120	4
CT	10209	04/13/98	Boston	18440	42450	4
NY	10636	04/16/98	Boston	11930	15950	4
ME	10623	04/16/98	Boston	12130	30380	4
NJ	10734	04/17/98	Boston	11570	24030	4
NY	10936	04/19/98	Boston	19290	29520	4
ME	10923	04/20/98	Boston	14900	30910	4
CT	11009	04/21/98	Boston	14680	30940	4
VA	11051	04/21/98	Boston	10740	27280	4
CT	11309	04/23/98	Boston	14850	23360	4
RI	11344	04/23/98	Boston	10320	31140	4
CT	11409	04/24/98	Boston	16890	38460	4
NY	11536	04/25/98	Boston	12080	34860	4
NH	12033	05/01/98	Boston	16420	30170	4
MA	12225	05/02/98	Boston	8770	28420	4
CT	12309	05/03/98	Boston	17240	32480	4
ME	12323	05/04/98	Boston	11380	29010	4
RI	12744	05/08/98	Boston	13600	28580	4
VA	12751	05/08/98	Boston	10550	30370	4
WV	13054	05/10/98	Boston	9240	29640	4
MD	13124	05/12/98	Boston	1740	34820	4
NJ	13134	05/12/98	Boston	9570	27130	4
CT	13409	05/14/98	Boston	8510	31100	4
VA	13451	05/15/98	Boston	9880	27500	4
VT	13650	05/17/98	Boston	9710	31020	4
PA	13742	05/18/98	Boston	8030	30370	4
ME	14123	05/22/98	Boston	9100	31470	4
NJ	14434	05/25/98	Boston	3600	21350	4
PA	14542	05/26/98	Boston	12780	32770	4
NJ	15034	05/30/98	Boston	10000	33590	4
NJ	15534	06/05/98	Boston	14670	28460	4
VA	15551	06/05/98	Boston	12310	28900	4
RI	15944	06/09/98	Boston	11100	28040	4
NJ	16234	06/12/98	Boston	13050	31750	4
MA	16925	06/18/98	Boston	11620	30760	4
NJ	16934	06/18/98	Boston	6970	32440	4
MA	16925	06/18/98	Boston	11460	33770	4
CT	17109	06/20/98	Boston	11430	24500	4
NY	17036	06/20/98	Boston	12630	29760	4
NH	17733	06/26/98	Boston	6050	35130	4
CT	18009	06/29/98	Boston	13090	25210	4
ME	18023	06/30/98	Boston	7320	31480	4
NY	18636	07/05/98	Boston	12290	28610	4
MA	19725	07/17/98	Boston	15590	28430	4
NJ	20034	07/19/98	Boston	9460	36380	4
CT	19909	07/19/98	Boston	10390	35860	4
VA	20051	07/20/98	Boston	10530	32330	4
CT	20409	07/24/98	Boston	12950	30870	4
VA	21151	07/30/98	Boston	11890	33290	4
NY	21136	07/30/98	Boston	8140	31370	4
NJ	21134	07/30/98	Boston	14100	25970	4
RI	21944	08/08/98	Boston	13380	29810	4
NY	22036	08/08/98	Boston	11620	25290	4
NJ	22134	08/09/98	Boston	6320	33920	4
VT	22250	08/10/98	Boston	11620	28840	4
ME	22523	08/14/98	Boston	9530	35710	4
CT	22609	08/15/98	Boston	10880	30520	4
NH	22933	08/18/98	Boston	13580	31280	4
NJ	22934	08/18/98	Boston	16290	29150	4
NY	23336	08/22/98	Boston	10010	38750	4
RI	23544	08/24/98	Boston	11170	32450	4
MD	23524	08/24/98	Boston	11550	27930	4
MA	23525	08/24/98	Boston	12030	26970	4
NY	23936	08/27/98	Boston	8990	40170	4
NH	23933	08/27/98	Boston	12540	29560	4
NY	23936	08/27/98	Boston	6320	29500	4
NJ	23934	08/27/98	Boston	7880	28210	4
DE	23910	08/28/98	Boston	7510	29440	4
NY	23936	08/28/98	Boston	11680	29650	4
VT	24050	08/29/98	Boston	12610	31240	4
DE	24210	08/30/98	Boston	12180	36910	4
NJ	24334	09/01/98	Boston	15300	31870	4
DE	24310	09/01/98	Boston	14490	30470	4
NJ	24634	09/03/98	Boston	14980	32780	4
NJ	24734	09/04/98	Boston	10840	29770	4
NY	24636	09/04/98	Boston	14220	33970	4
NY	25036	09/07/98	Boston	12740	29910	4
NH	25333	09/10/98	Boston	12590	25680	4
DE	25510	09/12/98	Boston	6570	32410	4
VT	25450	09/12/98	Boston	10150	37050	4
NJ	25634	09/14/98	Boston	13160	25710	4
ME	25623	09/14/98	Boston	12460	35620	4
CT	25709	09/15/98	Boston	8620	21310	4
RI	26044	09/17/98	Boston	15350	32560	4
VA	26051	09/18/98	Boston	10240	39740	4
NY	26236	09/19/98	Boston	10220	26930	4
DE	26210	09/19/98	Boston	13990	29810	4
NY	26436	09/22/98	Boston	9520	27070	4
DE	26710	09/24/98	Boston	10870	21470	4
NY	26736	09/25/98	Boston	7860	26810	4
NH	26833	09/26/98	Boston	10680	29960	4
WV	27154	09/29/98	Boston	13500	28430	4
DE	27410	10/01/98	Boston	5860	25740	4
DE	27410	10/02/98	Boston	12760	38500	4
NJ	27834	10/05/98	Boston	8570	33230	4
MD	28124	10/08/98	Boston	12170	25380	4
VA	28151	10/09/98	Boston	13670	27700	4
WV	28154	10/09/98	Boston	14150	36200	4
NJ	28134	10/09/98	Boston	13090	30440	4
DE	28310	10/10/98	Boston	6030	31180	4
ME	28823	10/15/98	Boston	5860	28470	4
CT	29509	10/22/98	Boston	11620	27760	4
VT	29650	10/23/98	Boston	9960	29590	4
RI	29544	10/23/98	Boston	7530	33980	4
MA	31625	11/12/98	Boston	9480	39030	4
DE	31610	11/12/98	Boston	13280	31130	4
ME	31623	11/13/98	Boston	14090	31720	4
CT	32309	11/19/98	Boston	11280	32410	4
NJ	32334	11/19/98	Boston	12930	33310	4
VT	32350	11/20/98	Boston	12160	29080	4
ME	33923	12/05/98	Boston	5600	25790	4
MA	34025	12/06/98	Boston	11760	37600	4
NY	35336	12/19/98	Boston	8780	32720	4
NJ	36134	12/27/98	Boston	10770	34070	4
IA	01519	01/15/98	Cheyenne	12320	35510	4
MT	03730	02/07/98	Cheyenne	14370	35910	4
IA	03819	02/08/98	Cheyenne	11600	37130	4
IA	04419	02/14/98	Cheyenne	11320	31410	4
UT	05049	02/20/98	Cheyenne	11420	27990	4
NE	06631	03/08/98	Cheyenne	18640	24680	4
UT	07849	03/20/98	Cheyenne	12510	31310	4
SD	07846	03/20/98	Cheyenne	11650	28720	4
